postal_code	city	voivodeship	voivodeship_teryt	county	county_teryt	commune	commune_teryt	latitude	longitude	accuracy
89-526	Brukniewo	kujawsko-pomorskie	04	powiat tucholski	0416	Lubiewo	041604	53.4513	18.0519	6
89-526	Lubiewo	kujawsko-pomorskie	04	powiat tucholski	0416	Lubiewo	041604	53.4647	18.0237	6
89-530	Zazdrość	kujawsko-pomorskie	04	powiat tucholski	0416	Śliwice	041605	53.6643	18.2102	6
89-530	Kamionka	kujawsko-pomorskie	04	powiat tucholski	0416	Śliwice	041605	53.6542	18.1347	6
89-530	Zwierzyniec	kujawsko-pomorskie	04	powiat tucholski	0416	Śliwice	041605	53.7172	18.0792	6
89-530	Okoniny Nadjeziorne	kujawsko-pomorskie	04	powiat tucholski	0416	Śliwice	041605	53.6806	18.1002	6
89-530	Główka	kujawsko-pomorskie	04	powiat tucholski	0416	Śliwice	041605	53.7032	18.0987	6
89-530	Brzozowe Błota	kujawsko-pomorskie	04	powiat tucholski	0416	Śliwice	041605	53.668	18.1222	6
89-530	Lińsk	kujawsko-pomorskie	04	powiat tucholski	0416	Śliwice	041605	53.6932	18.1334	6
89-530	Śliwice	kujawsko-pomorskie	04	powiat tucholski	0416	Śliwice	041605	53.7097	18.1775	6
89-530	Linówek	kujawsko-pomorskie	04	powiat tucholski	0416	Śliwice	041605	53.7299	18.2295	6
89-530	Łoboda	kujawsko-pomorskie	04	powiat tucholski	0416	Śliwice	041605	53.7223	18.2076	6
89-530	Rosochatka	kujawsko-pomorskie	04	powiat tucholski	0416	Śliwice	041605	53.7095	18.1293	6
89-530	Laski	kujawsko-pomorskie	04	powiat tucholski	0416	Śliwice	041605	53.6717	18.2143	6
89-530	Jabłonka	kujawsko-pomorskie	04	powiat tucholski	0416	Śliwice	041605	53.6718	18.1366	6
89-530	Lubocień	kujawsko-pomorskie	04	powiat tucholski	0416	Śliwice	041605	53.7295	18.1065	6
89-530	Byłyczek	kujawsko-pomorskie	04	powiat tucholski	0416	Śliwice	041605	53.7392	18.1944	6
89-530	Okoniny	kujawsko-pomorskie	04	powiat tucholski	0416	Śliwice	041605	53.6807	18.0711	6
89-530	Krąg	kujawsko-pomorskie	04	powiat tucholski	0416	Śliwice	041605	53.7446	18.0621	6
89-530	Zarośla	kujawsko-pomorskie	04	powiat tucholski	0416	Śliwice	041605	53.6707	18.1112	6
89-530	Wilcze Doły	kujawsko-pomorskie	04	powiat tucholski	0416	Śliwice	041605	53.7202	18.1036	6
89-530	Śliwiczki	kujawsko-pomorskie	04	powiat tucholski	0416	Śliwice	041605	53.6875	18.1956	6
89-530	Brzeźno	kujawsko-pomorskie	04	powiat tucholski	0416	Śliwice	041605	53.7176	18.259	6
89-530	Łąski Piec	kujawsko-pomorskie	04	powiat tucholski	0416	Śliwice	041605	53.6478	18.2001	6
87-200	Sicinek	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Ryńsk	041705	53.3062	18.9582	6
87-200	Pływaczewo	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Ryńsk	041705	53.2006	18.9124	6
87-200	Jarantowice	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Ryńsk	041705	53.3278	18.9385	6
87-200	Wronie	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Ryńsk	041705	53.3033	18.8829	6
87-200	Przydwórz	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Ryńsk	041705	53.2659	18.8254	6
87-200	Małe Radowiska	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Ryńsk	041705	53.2217	18.9628	6
87-200	Nielub	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Ryńsk	041705	53.2648	18.8972	6
87-200	Jaworze	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Ryńsk	041705	53.2869	19.0374	6
87-200	Frydrychowo	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Ryńsk	041705	53.2994	18.9861	6
87-200	Zaradowiska	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Ryńsk	041705	53.2296	18.9794	6
87-200	Jarantowiczki	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Ryńsk	041705	53.3317	18.9831	6
87-200	Myśliwiec	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Ryńsk	041705	53.2848	18.9936	6
87-200	Stanisławki	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Ryńsk	041705	53.324	18.9008	6
87-200	Ryńsk	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Ryńsk	041705	53.2322	18.824	6
87-200	Wałycz	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Ryńsk	041705	53.2648	18.9885	6
87-200	Czystochleb	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Ryńsk	041705	53.2578	18.9344	6
87-200	Michałki	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Ryńsk	041705	53.2791	18.851	6
87-200	Cymbark	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Ryńsk	041705	53.2881	18.9255	6
87-200	Trzciano	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Ryńsk	041705	53.25	18.836	6
87-200	Wałyczyk	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Ryńsk	041705	53.2439	18.9752	6
87-200	Plebanka	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Ryńsk	041705	53.3022	18.9359	6
87-200	Wąbrzeźno	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Wąbrzeźno	041701	53.2806	18.9491	6
87-200	Łabędź	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Ryńsk	041705	53.2845	18.9005	6
87-200	Zieleń	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Ryńsk	041705	53.2072	18.9432	6
87-200	Sitno	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Ryńsk	041705	53.3053	18.9669	6
87-200	Katarzynki	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Ryńsk	041705	53.3047	18.9106	6
87-200	Młynik	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Ryńsk	041705	53.2496	18.9512	6
87-200	Prochy	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Ryńsk	041705	53.334	18.8946	6
87-200	Trzcianek	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Ryńsk	041705	53.2839	18.872	6
87-200	Rozgard	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Ryńsk	041705	53.2933	18.9633	6
87-207	Kurkocin	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Dębowa Łąka	041702	53.2276	19.0684	6
87-207	Łobdowo	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Dębowa Łąka	041702	53.219	19.1149	6
87-207	Wielkie Pułkowo	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Dębowa Łąka	041702	53.2008	19.0796	6
87-207	Małe Pułkowo	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Dębowa Łąka	041702	53.2014	19.0312	6
87-207	Dębowa Łąka	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Dębowa Łąka	041702	53.2566	19.0978	6
87-207	Wielkie Radowiska	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Dębowa Łąka	041702	53.2224	19.0157	6
87-207	Lipnica	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Dębowa Łąka	041702	53.1861	19.0396	6
87-207	Niedźwiedź	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Dębowa Łąka	041702	53.2496	19.0307	6
87-213	Ludowice	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Ryńsk	041705	53.2271	18.8746	6
87-213	Sosnówka	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Ryńsk	041705	53.2472	18.8524	6
87-213	Orzechówko	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Ryńsk	041705	53.2023	18.8593	6
87-213	Ryńsk	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Ryńsk	041705	53.2306	18.8193	6
87-213	Orzechowo	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Ryńsk	041705	53.1994	18.8255	6
87-213	Węgorzyn	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Ryńsk	041705	53.2061	18.787	6
87-213	Trzciano	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Ryńsk	041705	53.2496	18.8372	6
87-214	Orłowo	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Płużnica	041704	53.2592	18.7658	6
87-214	Płużnica	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Płużnica	041704	53.2956	18.7767	6
87-214	Dąbrówka	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Płużnica	041704	53.3318	18.7279	6
87-214	Wiewiórki	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Płużnica	041704	53.3721	18.7998	6
87-214	Przydwórz	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Ryńsk	041705	53.2672	18.8323	6
87-214	Pólko	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Płużnica	041704	53.3276	18.8784	6
87-214	Józefkowo	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Płużnica	041704	53.3035	18.7488	6
87-214	Trzcianek	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Ryńsk	041705	53.2829	18.8628	6
87-214	Bągart	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Płużnica	041704	53.3498	18.8538	6
87-214	Działowo	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Płużnica	041704	53.3453	18.7177	6
87-214	Nowa Wieś Królewska	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Płużnica	041704	53.3212	18.8408	6
87-214	Bartoszewice	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Płużnica	041704	53.2826	18.8109	6
87-214	Goryń	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Płużnica	041704	53.3532	18.7928	6
87-214	Czaple	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Płużnica	041704	53.2946	18.8145	6
87-214	Płąchawy	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Płużnica	041704	53.3498	18.7435	6
87-214	Mgowo	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Płużnica	041704	53.3457	18.8293	6
87-214	Kotnowo	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Płużnica	041704	53.3213	18.7662	6
87-214	Ostrowo	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Płużnica	041704	53.2721	18.7594	6
87-214	Michałki	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Ryńsk	041705	53.2808	18.8483	6
87-214	Wieldządz	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Płużnica	041704	53.3221	18.8014	6
87-214	Błędowo	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Płużnica	041704	53.3565	18.7683	6
87-214	Uciąż	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Płużnica	041704	53.2982	18.8533	6
87-214	Bielawy	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Płużnica	041704	53.2829	18.7401	6
87-222	Blizienko	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Książki	041703	53.3621	19.0592	6
87-222	Osieczek	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Książki	041703	53.2922	19.1021	6
87-222	Łopatki Polskie	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Książki	041703	53.3458	19.0103	6
87-222	Blizno	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Książki	041703	53.3768	19.0824	6
87-222	Szczuplinki	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Książki	041703	53.3519	18.992	6
87-222	Łopatki	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Książki	041703	53.3283	19.0189	6
87-222	Brudzawki	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Książki	041703	53.326	19.1269	6
87-222	Zaskocz	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Książki	041703	53.3073	19.027	6
87-222	Książki	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Książki	041703	53.3278	19.0768	6
87-232	Ryńsk	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Ryńsk	041705	53.2364	18.8177	6
87-234	Węgorzyn	kujawsko-pomorskie	04	powiat wąbrzeski	0417	Ryńsk	041705	53.2056	18.7709	6
87-600	Lisek	kujawsko-pomorskie	04	powiat włocławski	0418	Fabianki	041807	52.7665	19.0634	6
87-732	Lubanie	kujawsko-pomorskie	04	powiat włocławski	0418	Lubanie	041810	52.7446	18.9181	6
87-732	Mikanowo	kujawsko-pomorskie	04	powiat włocławski	0418	Lubanie	041810	52.7293	18.9249	6
87-732	Sarnówka	kujawsko-pomorskie	04	powiat włocławski	0418	Lubanie	041810	52.7131	18.8605	6
87-732	Janowice	kujawsko-pomorskie	04	powiat włocławski	0418	Lubanie	041810	52.7475	18.8695	6
87-732	Probostwo Dolne	kujawsko-pomorskie	04	powiat włocławski	0418	Lubanie	041810	52.7534	18.9296	6
87-732	Probostwo Górne	kujawsko-pomorskie	04	powiat włocławski	0418	Lubanie	041810	52.7528	18.9058	6
87-732	Kocia Górka	kujawsko-pomorskie	04	powiat włocławski	0418	Lubanie	041810	52.7777	18.9225	6
87-732	Włoszyca Lubańska	kujawsko-pomorskie	04	powiat włocławski	0418	Lubanie	041810	52.7704	18.919	6
87-732	Kaźmierzewo	kujawsko-pomorskie	04	powiat włocławski	0418	Lubanie	041810	52.7336	18.8829	6
87-732	Dąbrówka	kujawsko-pomorskie	04	powiat włocławski	0418	Lubanie	041810	52.7263	18.9367	6
87-732	Przywieczerzynek	kujawsko-pomorskie	04	powiat włocławski	0418	Lubanie	041810	52.7432	18.8648	6
87-732	Barcikowo	kujawsko-pomorskie	04	powiat włocławski	0418	Lubanie	041810	52.767	18.9033	6
87-732	Kałęczynek	kujawsko-pomorskie	04	powiat włocławski	0418	Lubanie	041810	52.7299	18.8551	6
87-732	Kolonia Ustrońska	kujawsko-pomorskie	04	powiat włocławski	0418	Lubanie	041810	52.7126	18.8866	6
87-732	Kucerz	kujawsko-pomorskie	04	powiat włocławski	0418	Lubanie	041810	52.7552	18.9507	6
87-732	Bodzia	kujawsko-pomorskie	04	powiat włocławski	0418	Lubanie	041810	52.7053	18.8905	6
87-732	Przywieczerzyn	kujawsko-pomorskie	04	powiat włocławski	0418	Lubanie	041810	52.7663	18.8485	6
87-732	Zapomnianowo	kujawsko-pomorskie	04	powiat włocławski	0418	Lubanie	041810	52.756	18.872	6
87-732	Tadzin	kujawsko-pomorskie	04	powiat włocławski	0418	Lubanie	041810	52.7451	18.8404	6
87-732	Zosin	kujawsko-pomorskie	04	powiat włocławski	0418	Lubanie	041810	52.7549	18.8465	6
87-732	Mikorzyn	kujawsko-pomorskie	04	powiat włocławski	0418	Lubanie	041810	52.767	18.9375	6
87-732	Siutkówek	kujawsko-pomorskie	04	powiat włocławski	0418	Lubanie	041810	52.7643	18.8808	6
87-732	Gąbinek	kujawsko-pomorskie	04	powiat włocławski	0418	Lubanie	041810	52.739	18.9592	6
87-732	Ustronie	kujawsko-pomorskie	04	powiat włocławski	0418	Lubanie	041810	52.7197	18.8842	6
87-800	Smólsk	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.5989	18.9647	6
87-800	Potok	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.6137	18.9829	6
87-800	Modzerowo	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.6429	19.1885	6
87-800	Płaszczyzna	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.5802	19.0874	6
87-800	Pińczata	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.6035	19.082	6
87-800	Radyszyn	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.616	19.1602	6
87-800	Wójtowskie	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.5884	19.161	6
87-800	Smólnik	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.6041	19.2647	6
87-800	Warząchewka Polska	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.5903	19.0898	6
87-800	Warząchewka Królewska	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.5785	19.0969	6
87-800	Mostki	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.6214	19.2467	6
87-800	Józefowo	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.6263	19.1755	6
87-800	Telążna Leśna	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.5847	19.263	6
87-800	Wieniec-Zdrój	kujawsko-pomorskie	04	powiat włocławski	0418	Brześć Kujawski	041804	52.6565	18.9896	6
87-807	Potok	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.6179	18.9819	6
87-807	Płaszczyzna	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.58	19.0926	6
87-807	Warząchewka Polska	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.5902	19.0873	6
87-807	Warząchewka Królewska	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.5799	19.0981	6
87-807	Warząchewka Nowa	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.586	19.0773	6
87-807	Smolarka	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.575	19.098	6
87-807	Smolarskie	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.5664	19.2583	6
87-807	Pińczata	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.6036	19.0805	6
87-807	Wikaryjskie	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.6035	19.1148	6
87-807	Józefowo (Część Miejscowości)	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.628	18.9863	6
87-807	Łuba Druga	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.6316	19.0107	6
87-807	Widoń	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.5951	19.1354	6
87-807	Przyruda	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.6401	19.0044	6
87-809	Pińczata	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.6034	19.0825	6
87-809	Wójtowskie	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.587	19.155	6
87-809	Warząchewka Królewska	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.5809	19.083	6
87-809	Warząchewka Polska	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.5898	19.0878	6
87-809	Warząchewka Nowa	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.5868	19.0762	6
87-811	Chełmica Duża	kujawsko-pomorskie	04	powiat włocławski	0418	Fabianki	041807	52.7286	19.1368	6
87-811	Wilczeniec Bogucki	kujawsko-pomorskie	04	powiat włocławski	0418	Fabianki	041807	52.7131	19.0803	6
87-811	Bogucin	kujawsko-pomorskie	04	powiat włocławski	0418	Fabianki	041807	52.7047	19.0972	6
87-811	Uniechowo	kujawsko-pomorskie	04	powiat włocławski	0418	Fabianki	041807	52.6836	19.1405	6
87-811	Nasiegniewo	kujawsko-pomorskie	04	powiat włocławski	0418	Fabianki	041807	52.6895	19.1604	6
87-811	Cyprianka	kujawsko-pomorskie	04	powiat włocławski	0418	Fabianki	041807	52.737	19.1004	6
87-811	Szpetal Górny	kujawsko-pomorskie	04	powiat włocławski	0418	Fabianki	041807	52.6817	19.1036	6
87-811	Skórzno	kujawsko-pomorskie	04	powiat włocławski	0418	Fabianki	041807	52.6942	19.1272	6
87-811	Nowy Witoszyn	kujawsko-pomorskie	04	powiat włocławski	0418	Fabianki	041807	52.7079	19.0378	6
87-811	Chełmica-Cukrownia	kujawsko-pomorskie	04	powiat włocławski	0418	Fabianki	041807	52.7315	19.1147	6
87-811	Osiek	kujawsko-pomorskie	04	powiat włocławski	0418	Fabianki	041807	52.6967	19.083	6
87-811	Łęg-Witoszyn	kujawsko-pomorskie	04	powiat włocławski	0418	Fabianki	041807	52.6948	19.0351	6
87-811	Urszulewo	kujawsko-pomorskie	04	powiat włocławski	0418	Fabianki	041807	52.6701	19.1456	6
87-811	Świątkowizna	kujawsko-pomorskie	04	powiat włocławski	0418	Fabianki	041807	52.7187	19.1638	6
87-811	Krępiny	kujawsko-pomorskie	04	powiat włocławski	0418	Fabianki	041807	52.6697	19.1655	6
87-811	Stary Witoszyn	kujawsko-pomorskie	04	powiat włocławski	0418	Fabianki	041807	52.7215	19.0438	6
87-811	Wilczeniec Fabiański	kujawsko-pomorskie	04	powiat włocławski	0418	Fabianki	041807	52.724	19.0788	6
87-811	Kulin	kujawsko-pomorskie	04	powiat włocławski	0418	Fabianki	041807	52.6712	19.1307	6
87-811	Zarzeczewo	kujawsko-pomorskie	04	powiat włocławski	0418	Fabianki	041807	52.6697	19.1519	6
87-811	Chełmica Mała	kujawsko-pomorskie	04	powiat włocławski	0418	Fabianki	041807	52.7081	19.1362	6
87-811	Fabianki	kujawsko-pomorskie	04	powiat włocławski	0418	Fabianki	041807	52.72	19.1058	6
87-815	Skoki Duże	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.607	19.4064	6
87-815	Telążna Stara	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.5839	19.2392	6
87-815	Ruda	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.5909	19.2947	6
87-815	Warząchewka Nowa	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.5884	19.0781	6
87-815	Skoki Małe	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.6009	19.4129	6
87-815	Dąb Mały	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.6036	19.3716	6
87-815	Kruszynek	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.5639	18.9908	6
87-815	Mursk	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.6091	19.2146	6
87-815	Ładne	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.6148	19.2192	6
87-815	Józefowo	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.6237	19.1709	6
87-815	Telążna Leśna	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.5817	19.2562	6
87-815	Wistka Szlachecka	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.6141	19.2776	6
87-815	Jazy	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.593	19.3152	6
87-815	Mostki	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.6209	19.2465	6
87-815	Kruszyn	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.5883	19.0065	6
87-815	Dobiegniewo	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.6167	19.3211	6
87-815	Adaminowo	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.5961	19.2745	6
87-815	Wistka Królewska	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.6349	19.2251	6
87-815	Dąb Polski	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.6026	19.3921	6
87-815	Kosinowo	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.6065	19.2712	6
87-815	Dąb Wielki	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.6117	19.3699	6
87-815	Zuzałka	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.6103	19.251	6
87-815	Nowa Wieś	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.5931	18.9918	6
87-815	Smólnik	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.6023	19.2524	6
87-815	Łączki	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.6021	19.2673	6
87-815	Pińczata	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.6025	19.0835	6
87-815	Stasin	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.6104	19.2812	6
87-815	Przerytka	kujawsko-pomorskie	04	powiat włocławski	0418	Włocławek	041813	52.5959	19.2439	6
87-820	Więsławice-Parcele	kujawsko-pomorskie	04	powiat włocławski	0418	Kowal	041809	52.5015	19.2012	6
87-820	Kępka Szlachecka	kujawsko-pomorskie	04	powiat włocławski	0418	Kowal	041809	52.4866	19.1018	6
87-820	Dębowo	kujawsko-pomorskie	04	powiat włocławski	0418	Baruchowo	041802	52.4913	19.3108	6
87-820	Dąbrówka	kujawsko-pomorskie	04	powiat włocławski	0418	Kowal	041809	52.4887	19.1467	6
87-820	Czerniewiczki	kujawsko-pomorskie	04	powiat włocławski	0418	Kowal	041809	52.5164	19.1211	6
87-820	Lubaty	kujawsko-pomorskie	04	powiat włocławski	0418	Baruchowo	041802	52.517	19.3602	6
87-820	Niedźwiedź	kujawsko-pomorskie	04	powiat włocławski	0418	Baruchowo	041802	52.547	19.3104	6
87-820	Grodztwo	kujawsko-pomorskie	04	powiat włocławski	0418	Kowal	041809	52.5397	19.169	6
87-820	Zakrzewo-Parcele	kujawsko-pomorskie	04	powiat włocławski	0418	Baruchowo	041802	52.4584	19.3052	6
87-820	Więsławice	kujawsko-pomorskie	04	powiat włocławski	0418	Kowal	041809	52.4987	19.1805	6
87-820	Telążna-Kanał	kujawsko-pomorskie	04	powiat włocławski	0418	Baruchowo	041802	52.5369	19.3258	6
87-820	Kurowo-Parcele	kujawsko-pomorskie	04	powiat włocławski	0418	Baruchowo	041802	52.4612	19.2689	6
87-820	Radziszewo	kujawsko-pomorskie	04	powiat włocławski	0418	Baruchowo	041802	52.5005	19.3298	6
87-820	Przydatki Gołaszewskie	kujawsko-pomorskie	04	powiat włocławski	0418	Kowal	041809	52.5403	19.1066	6
87-820	Justynkowo	kujawsko-pomorskie	04	powiat włocławski	0418	Baruchowo	041802	52.4895	19.3218	6
